path,file_type,status,categories_pd,counts_by_category,uz_level,estimated_volume,processing_time_sec
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\39277_1000.png,image,ok,,,NO_PD,none,0.0267
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\3938_2000.jpg,image,ok,,,NO_PD,none,0.0208
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\3944_900.jpg,image,ok,,,NO_PD,none,0.0195
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\39506_2000.png,image,ok,,,NO_PD,none,0.0404
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\39676_800.jpg,image,ok,,,NO_PD,none,0.0422
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\39980_800.png,image,ok,,,NO_PD,none,0.0558
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4027520_original.jpg,image,ok,,,NO_PD,none,0.0726
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\40642_800.png,image,ok,,,NO_PD,none,0.0252
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4078_800.jpg,image,ok,,,NO_PD,none,0.0245
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\40848_800.png,image,ok,,,NO_PD,none,0.0466
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\40971_800.png,image,ok,,,NO_PD,none,0.1956
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\41363_800.png,image,ok,,,NO_PD,none,0.048
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4141490_600.jpg,image,ok,,,NO_PD,none,0.0326
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4141654_600.jpg,image,ok,,,NO_PD,none,0.4154
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4143784_800.jpg,image,ok,,,NO_PD,none,0.1428
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4144069_600.jpg,image,ok,,,NO_PD,none,0.4481
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4144133_600.jpg,image,ok,,,NO_PD,none,0.0238
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4146413_600.jpg,image,ok,,,NO_PD,none,0.0233
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4147651_600.jpg,image,ok,,,NO_PD,none,0.1036
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4153239_600.jpg,image,ok,,,NO_PD,none,0.1812
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4153477_600.jpg,image,ok,,,NO_PD,none,0.0843
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4153762_600.jpg,image,ok,,,NO_PD,none,0.0983
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4154879_600.jpg,image,ok,,,NO_PD,none,0.0696
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4154897_600.jpg,image,ok,,,NO_PD,none,0.1248
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4155873_800.jpg,image,ok,,,NO_PD,none,0.0561
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4160712_600.jpg,image,ok,,,NO_PD,none,0.0732
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4164203_800.jpg,image,ok,,,NO_PD,none,0.1686
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4164499_800.jpg,image,ok,,,NO_PD,none,0.0478
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4164997_600.jpg,image,ok,,,NO_PD,none,0.0535
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4165481_600.jpg,image,ok,,,NO_PD,none,0.0341
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\419045_1000.jpg,image,ok,,,NO_PD,none,0.008
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\419500_1000.jpg,image,ok,,,NO_PD,none,0.0074
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\419639_540.jpg,image,ok,,,NO_PD,none,0.0155
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\422345601_6251787.jpg,image,ok,,,NO_PD,none,0.0154
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\422589_1000.jpg,image,ok,,,NO_PD,none,0.0114
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\422763_800.jpg,image,ok,,,NO_PD,none,0.0176
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\426318_800.jpg,image,ok,,,NO_PD,none,0.0239
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4264_2000.jpg,image,ok,,,NO_PD,none,0.0171
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\426918_1000.jpg,image,ok,,,NO_PD,none,0.0325
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\427076_1000.jpg,image,ok,,,NO_PD,none,0.0321
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\427512_1000.jpg,image,ok,,,NO_PD,none,0.1753
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\43315247_vROk6v5Fqq9GeJdt-3LhsQxTRzx6hf1KmeMcqFzzbdM.jpg,image,ok,,,NO_PD,none,0.1336
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4344668_original.jpg,image,ok,,,NO_PD,none,0.0778
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4344978_original.jpg,image,ok,,,NO_PD,none,0.0545
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4345096_original.jpg,image,ok,,,NO_PD,none,0.0187
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4345502_original.jpg,image,ok,,,NO_PD,none,0.0108
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4345755_original.jpg,image,ok,,,NO_PD,none,0.0374
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4345975_original.jpg,image,ok,,,NO_PD,none,0.0191
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4346249_original.jpg,image,ok,,,NO_PD,none,0.0184
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4416_900.jpg,image,ok,,,NO_PD,none,0.0175
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4447_2000.jpg,image,ok,,,NO_PD,none,0.0185
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4457043_original.jpg,image,ok,,,NO_PD,none,0.0571
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4458886_original.jpg,image,ok,,,NO_PD,none,0.0255
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4463311_original.jpg,image,ok,,,NO_PD,none,0.0642
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4492_original.png,image,ok,,,NO_PD,none,0.1022
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\45134_800.jpg,image,ok,,,NO_PD,none,0.1428
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4513677_900.jpg,image,ok,,,NO_PD,none,0.0618
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4513677_original.jpg,image,ok,,,NO_PD,none,0.1015
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4514035_900.jpg,image,ok,,,NO_PD,none,0.1117
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4514035_original.jpg,image,ok,,,NO_PD,none,0.0313
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4514075_900.jpg,image,ok,,,NO_PD,none,0.0229
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4514075_original.jpg,image,ok,,,NO_PD,none,0.0846
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4514444_900.jpg,image,ok,,,NO_PD,none,0.0508
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4514444_original.jpg,image,ok,,,NO_PD,none,0.0163
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\45545_800.jpg,image,ok,,,NO_PD,none,0.1219
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\45576_800.jpg,image,ok,,,NO_PD,none,0.1522
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\456.jpg,image,ok,,,NO_PD,none,0.1771
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\45833_800.jpg,image,ok,,,NO_PD,none,0.1943
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\46086_800.jpg,image,ok,,,NO_PD,none,0.1868
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\460_original.jpg,image,ok,,,NO_PD,none,0.1714
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4614_800.jpg,image,ok,,,NO_PD,none,0.1298
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\46418bb73022a1ee1eca067651bd1ece.jpg,image,ok,,,NO_PD,none,0.1707
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\46444_800.jpg,image,ok,,,NO_PD,none,0.1861
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\46624_800.jpg,image,ok,,,NO_PD,none,0.1981
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\46824575e071c4a1ec91a04e4caadd71.jpg,image,ok,,,NO_PD,none,0.0828
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\47059_800.jpg,image,ok,,,NO_PD,none,0.0225
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\47136_800.jpg,image,ok,,,NO_PD,none,0.0109
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\47402_800.jpg,image,ok,,,NO_PD,none,0.0242
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\47775_800.jpg,image,ok,,,NO_PD,none,0.5568
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4779_2000.jpg,image,ok,,,NO_PD,none,0.1047
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\48003_800.jpg,image,ok,,,NO_PD,none,0.2315
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\48212_800.jpg,image,ok,,,NO_PD,none,0.0489
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\48439_800.jpg,image,ok,,,NO_PD,none,0.0437
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\484_800.jpg,image,ok,,,NO_PD,none,0.1127
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\48649_800.jpg,image,ok,,,NO_PD,none,0.3076
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4898b3ff2fe32c3f65ac5c9a5f9d3e04.jpg,image,ok,,,NO_PD,none,0.3783
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\49017_800.jpg,image,ok,,,NO_PD,none,0.0927
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4959_2000.jpg,image,ok,,,NO_PD,none,0.0081
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4978_900.jpg,image,ok,,,NO_PD,none,0.0079
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4979320_original.jpg,image,ok,,,NO_PD,none,0.0089
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\499062_300.jpg,image,ok,,,NO_PD,none,0.0095
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4aed48cb2f8ed96a8609218247d6c54b.jpg,image,ok,,,NO_PD,none,0.0112
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\4df30dc9fa05b38acf19dcd94e76c00f.jpg,image,ok,,,NO_PD,none,0.0096
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\5036729_original.jpg,image,ok,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\52043990928_2b726f3fe4_z.jpg,image,ok,,,NO_PD,none,0.0106
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\52044445680_d201a858c2_z.jpg,image,ok,,,NO_PD,none,0.0111
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\5294_2000.jpg,image,ok,,,NO_PD,none,0.0098
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\530a0c14bfac93e04bbbd09ad1fca64c.jpg,image,ok,,,NO_PD,none,0.0138
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\5323_900.jpg,image,ok,,,NO_PD,none,0.0114
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\549637.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\54bf4e7c258f1b85df7b02cfbe538bd6.jpg,image,ok,,,NO_PD,none,0.01
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\54d41044f18911e58b8124d754cd9dd9.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\5553_2000.jpg,image,ok,,,NO_PD,none,0.0092
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\557_800.png,image,ok,,,NO_PD,none,0.0399
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\5627_900.jpg,image,ok,,,NO_PD,none,0.0301
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\5635_original.png,image,ok,,,NO_PD,none,0.0725
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\5650_2000.jpg,image,ok,,,NO_PD,none,0.0174
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\57e66fb7c610da94a6dd8443972f4ecc.jpg,image,ok,,,NO_PD,none,0.0735
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\5851_900.jpg,image,ok,,,NO_PD,none,0.148
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\5967_2000.jpg,image,ok,,,NO_PD,none,0.0778
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\5967_900.jpg,image,ok,,,NO_PD,none,0.123
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\5d97c.jpg,image,ok,,,NO_PD,none,0.1418
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\6%20%2896%29.jpg,image,ok,,,NO_PD,none,0.0084
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\6052955_original.jpg,image,ok,,,NO_PD,none,0.0079
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\609761_540.jpg,image,ok,,,NO_PD,none,0.0077
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\6149_2000.jpg,image,ok,,,NO_PD,none,0.0079
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\616888_800.png,image,ok,,,NO_PD,none,0.0084
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\617616_800.jpg,image,ok,,,NO_PD,none,0.0104
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\619022_600.png,image,ok,,,NO_PD,none,0.0079
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\619379_600.png,image,ok,,,NO_PD,none,0.0083
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\619597_600.png,image,ok,,,NO_PD,none,0.0185
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\619893_600.png,image,ok,,,NO_PD,none,0.0155
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\620160_600.jpg,image,ok,,,NO_PD,none,0.0159
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\620267_original.png,image,ok,,,NO_PD,none,0.0098
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\620410_600.png,image,ok,,,NO_PD,none,0.0272
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\620529_600.png,image,ok,,,NO_PD,none,0.0876
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\620529_original.png,image,ok,,,NO_PD,none,0.121
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\620703_original.jpg,image,ok,,,NO_PD,none,0.0086
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\621809_540.jpg,image,ok,,,NO_PD,none,0.0081
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\630666_1000.jpg,image,ok,,,NO_PD,none,0.0077
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\630870_1000.jpg,image,ok,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\631266_1000.jpg,image,ok,,,NO_PD,none,0.0092
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\631839_1000.jpg,image,ok,,,NO_PD,none,0.0099
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\63223.jpg,image,ok,,,NO_PD,none,0.0098
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\632254_1000.jpg,image,ok,,,NO_PD,none,0.0086
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\632565_1000.jpg,image,ok,,,NO_PD,none,0.0089
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\632613_1000.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\633644_1000.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\6344_900.jpg,image,ok,,,NO_PD,none,0.0091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\634579_1000.jpg,image,ok,,,NO_PD,none,0.0099
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\634753_1000.jpg,image,ok,,,NO_PD,none,0.011
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\6424_2000.jpg,image,ok,,,NO_PD,none,0.0103
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\644ce9be5878979f68f1aaeb03c63d65.jpg,image,ok,,,NO_PD,none,0.0092
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\654529.jpg,image,ok,,,NO_PD,none,0.0092
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\6610_900.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\6706638_original.jpg,image,ok,,,NO_PD,none,0.0097
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\6736_900.jpg,image,ok,,,NO_PD,none,0.0103
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\67643_original.png,image,ok,,,NO_PD,none,0.0109
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\67883_original.png,image,ok,,,NO_PD,none,0.0092
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\680930db347f51db9e67df50b4afd2a3.jpg,image,ok,,,NO_PD,none,0.0196
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\6814_2000.jpg,image,ok,,,NO_PD,none,0.0087
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\6818_900.jpg,image,ok,,,NO_PD,none,0.0094
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\68586_original.png,image,ok,,,NO_PD,none,0.0091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\68624_original.png,image,ok,,,NO_PD,none,0.0089
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\69074_original.png,image,ok,,,NO_PD,none,0.0097
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\69148_original.png,image,ok,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\6918_900.jpg,image,ok,,,NO_PD,none,0.0094
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7090_original.jpg,image,ok,,,NO_PD,none,0.0098
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\723_2000.jpg,image,ok,,,NO_PD,none,0.0096
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7264_900.png,image,ok,,,NO_PD,none,0.0095
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7373_original.jpg,image,ok,,,NO_PD,none,0.0089
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7393344_original.jpg,image,ok,,,NO_PD,none,0.0101
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7417_900.jpg,image,ok,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7560_900.jpg,image,ok,,,NO_PD,none,0.0094
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\75e04730e60ee7c22e590e647ab7b1f2.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7611_800.jpg,image,ok,,,NO_PD,none,0.0098
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7640252_original.jpg,image,ok,,,NO_PD,none,0.0108
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7640509_original.jpg,image,ok,,,NO_PD,none,0.01
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7640594_original.jpg,image,ok,,,NO_PD,none,0.0101
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7641928_original.jpg,image,ok,,,NO_PD,none,0.0097
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7643477_original.jpg,image,ok,,,NO_PD,none,0.0093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7644179_original.jpg,image,ok,,,NO_PD,none,0.0094
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7644560_original.jpg,image,ok,,,NO_PD,none,0.0097
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7644967_original.jpg,image,ok,,,NO_PD,none,0.0098
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7649_900.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\76727_original.png,image,ok,,,NO_PD,none,0.0092
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\76845_original.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\77099_original.jpg,image,ok,,,NO_PD,none,0.0084
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7740_900.png,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\77599_original.jpg,image,ok,,,NO_PD,none,0.0096
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7760_original.jpg,image,ok,,,NO_PD,none,0.0092
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7873_2000.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\7974_900.png,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\8037_900.jpg,image,ok,,,NO_PD,none,0.0098
